mnc,year,sector,upe_code,upe_name,jur_code,jur_name,total_revenues,profit_before_tax,tax_paid,employees,tangible_assets,tax_accrued,unrelated_revenues,related_revenues,stated_capital,accumulated_earnings
HYDRO,2019,Metals & Metal Products,NOR,Norway,MEX,Mexico,20816780.83705753,1116997.9961347943,913907.4513830136,354,NA,710816.9066312327,NA,NA,NA,15536426.67351123
HYDRO,2019,Metals & Metal Products,NOR,Norway,NLD,Netherlands,212737345.62749037,117995606.50078464,2132450.719893698,600,NA,5686535.253049862,NA,NA,NA,1258349015.2820337
HYDRO,2019,Metals & Metal Products,NOR,Norway,NOR,Norway,6417965849.9734,712746266.8063747,183187671.36610627,4136,NA,73011050.8382652,NA,NA,NA,5742588243.401354
HYDRO,2019,Metals & Metal Products,NOR,Norway,POL,Poland,250715277.4960734,10560708.3270926,4569537.256915067,1471,NA,3554084.533156164,NA,NA,NA,78799131.36369094
HYDRO,2019,Metals & Metal Products,NOR,Norway,PRT,Portugal,54428265.99347725,-304635.8171276712,2030905.447517808,173,NA,406181.0895035615,NA,NA,NA,8428257.607198903
HYDRO,2019,Metals & Metal Products,NOR,Norway,ROU,Romania,50569545.64319342,-812362.1790071231,NA,217,NA,101545.2723758904,NA,NA,NA,-17059605.759149585
HYDRO,2019,Metals & Metal Products,NOR,Norway,SGP,Singapore,777024424.2203133,10662253.599468492,1523179.085638356,38,NA,1015452.723758904,NA,NA,NA,22847686.28457534
HYDRO,2019,Metals & Metal Products,NOR,Norway,SVK,Slovakia,432582860.32129306,-51077272.00507287,609271.6342553424,864,NA,-9443710.330957806,NA,NA,NA,29346583.716632325
HYDRO,2019,Metals & Metal Products,NOR,Norway,ZAF,South Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1320088.5408865751
HYDRO,2019,Metals & Metal Products,NOR,Norway,ESP,Spain,285037579.55912435,1929360.1751419175,710816.9066312327,611,NA,3147903.4436526024,NA,NA,NA,80423855.7217052
HYDRO,2019,Metals & Metal Products,NOR,Norway,SWE,Sweden,295902923.7033446,3249448.7160284924,6803533.249184656,1044,NA,2538631.8093972597,NA,NA,NA,227562955.3943704
HYDRO,2019,Metals & Metal Products,NOR,Norway,CHE,Switzerland,1746172503.7758112,-20410599.74755397,304635.8171276712,57,NA,-4264901.439787396,NA,NA,NA,3858720.350283835
HYDRO,2019,Metals & Metal Products,NOR,Norway,TUR,Turkey,5889625.797801643,-710816.9066312327,NA,32,NA,-101545.2723758904,NA,NA,NA,2843267.626524931
HYDRO,2019,Metals & Metal Products,NOR,Norway,UKR,Ukraine,NA,NA,NA,NA,NA,NA,NA,NA,NA,-101545.2723758904
HYDRO,2019,Metals & Metal Products,NOR,Norway,ARE,United Arab Emirates,10459163.05471671,406181.0895035615,NA,17,NA,NA,NA,NA,NA,4975718.346418629
HYDRO,2019,Metals & Metal Products,NOR,Norway,GBR,United Kingdom,339262755.0078498,-29448128.989008214,406181.0895035615,1068,NA,-1320088.5408865751,NA,NA,NA,21527597.74368876
HYDRO,2019,Metals & Metal Products,NOR,Norway,USA,United States of America,3691069105.59124,-151302455.84007668,22339959.922695886,6008,NA,24472410.642589584,NA,NA,NA,-137796934.61408326
HYDRO,2019,Metals & Metal Products,NOR,Norway,VNM,Viet Nam,16348788.852518354,-2132450.719893698,203090.5447517808,232,NA,-304635.8171276712,NA,NA,NA,-609271.6342553424
"NATIONAL GRID",2020,Utilities,GBR,United Kingdom,GBR,United Kingdom,6069080407.307418,2048525564.7278605,NA,NA,22431411181.039837,201365225.7475492,5941961577.645557,127118829.66186064,NA,NA
"NATIONAL GRID",2020,Utilities,GBR,United Kingdom,USA,United States of America,10506989991.520164,-92245522.4094918,NA,NA,33548121576.778835,-2249890.79047541,10414744469.110672,92245522.4094918,NA,NA
"NATIONAL GRID",2020,Utilities,GBR,United Kingdom,IRL,Ireland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NATIONAL GRID",2020,Utilities,GBR,United Kingdom,IMN,Isle of Man,17999126.32380328,3374836.1857131147,NA,NA,NA,NA,NA,17999126.32380328,NA,NA
"NATIONAL GRID",2020,Utilities,GBR,United Kingdom,LUX,Luxembourg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NATIONAL GRID",2020,Utilities,GBR,United Kingdom,NLD,Netherlands,61871996.738073766,13499344.74285246,NA,NA,NA,NA,NA,61871996.738073766,NA,NA
FORTUM,2020,Utilities,FIN,Finland,FIN,Finland,NA,1088000000,34000000,2370,NA,NA,NA,NA,NA,NA
FORTUM,2020,Utilities,FIN,Finland,SWE,Sweden,NA,-66000000,53000000,1752,NA,NA,NA,NA,NA,NA
FORTUM,2020,Utilities,FIN,Finland,RUS,Russia,NA,404000000,84000000,7466,NA,NA,NA,NA,NA,NA
FORTUM,2020,Utilities,FIN,Finland,DEU,Germany,NA,269000000,80000000,4925,NA,NA,NA,NA,NA,NA
FORTUM,2020,Utilities,FIN,Finland,NOR,Norway,NA,9000000,11000000,587,NA,NA,NA,NA,NA,NA
FORTUM,2020,Utilities,FIN,Finland,POL,Poland,NA,35000000,5000000,583,NA,NA,NA,NA,NA,NA
FORTUM,2020,Utilities,FIN,Finland,NLD,Netherlands,NA,153000000,12000000,344,NA,NA,NA,NA,NA,NA
FORTUM,2020,Utilities,FIN,Finland,HUN,Hungary,NA,59000000,13000000,30,NA,NA,NA,NA,NA,NA
FORTUM,2020,Utilities,FIN,Finland,USA,United States of America,NA,-38000000,4000000,66,NA,NA,NA,NA,NA,NA
FORTUM,2020,Utilities,FIN,Finland,IRL,Ireland,NA,78000000,11000000,4,NA,NA,NA,NA,NA,NA
FORTUM,2020,Utilities,FIN,Finland,GBR,United Kingdom,NA,-44000000,0,1047,NA,NA,NA,NA,NA,NA
FORTUM,2020,Utilities,FIN,Finland,other,NA,NA,251000000,9000000,759,NA,NA,NA,NA,NA,NA
TELENOR,2018,Communications,NOR,Norway,NOR,Norway,3259765013.884001,315669355.544436,142634240.466978,5164,NA,NA,NA,NA,NA,NA
TELENOR,2018,Communications,NOR,Norway,SWE,Sweden,1514942213.8941584,437272853.9863559,71213007.64920653,1842,NA,NA,NA,NA,NA,NA
TELENOR,2018,Communications,NOR,Norway,DNK,Denmark,577408392.4305547,50286378.20843093,11556496.855353693,1547,NA,NA,NA,NA,NA,NA
TELENOR,2018,Communications,NOR,Norway,PAK,Pakistan,769808448.1845514,219781665.42028508,86621670.12301145,2321,NA,NA,NA,NA,NA,NA
TELENOR,2018,Communications,NOR,Norway,BGD,Bangladesh,1343989350.5023496,590630690.6344279,209266294.4077561,2769,NA,NA,NA,NA,NA,NA
TELENOR,2018,Communications,NOR,Norway,MMR,Myanmar,605310565.0182556,68818418.21070983,15304549.889522456,963,NA,NA,NA,NA,NA,NA
TELENOR,2018,Communications,NOR,Norway,THA,Thailand,1960960524.9602413,-113899167.20501748,-27902172.587700807,4245,NA,NA,NA,NA,NA,NA
TELENOR,2018,Communications,NOR,Norway,MYS,Malaysia,1384280920.619664,467569616.01255345,113066266.53075776,1803,NA,NA,NA,NA,NA,NA
ENAGAS,2020,"Transport, Freight & Storage",ESP,Spain,ESP,Spain,NA,432414874,106249783,1326,4470903288,105120952,NA,NA,NA,NA
ENAGAS,2020,"Transport, Freight & Storage",ESP,Spain,MEX,Mexico,NA,301123,35,7,453164,-247,NA,NA,NA,NA
ENAGAS,2020,"Transport, Freight & Storage",ESP,Spain,PER,Peru,NA,398913,NA,4,626325,22270,NA,NA,NA,NA
ENAGAS,2020,"Transport, Freight & Storage",ESP,Spain,USA,United States of America,NA,8159970,NA,NA,NA,3164607,NA,NA,NA,NA
ENAGAS,2020,"Transport, Freight & Storage",ESP,Spain,CHL,Chile,NA,206221,NA,1,NA,4208,NA,NA,NA,NA
LUSH,2019,"Chemicals, Petroleum, Rubber & Plastic",GBR,United Kingdom,GBR,United Kingdom,346364280.23522586,6298879.965825707,5825665.775779062,5434,NA,4614693.559322345,189074725.1146614,157289555.12056446,NA,NA
LUSH,2019,"Chemicals, Petroleum, Rubber & Plastic",GBR,United Kingdom,JPN,Japan,107978355.96739054,-17333322.657588083,-42190.180799339454,1774,NA,44470.731112817266,90431801.85549228,17546554.11189826,NA,NA
LUSH,2019,"Chemicals, Petroleum, Rubber & Plastic",GBR,United Kingdom,AUS,Australia,68083549.0585665,-4816522.262065131,531368.2230403294,897,NA,123149.71692780164,46787770.23131072,21295778.827255774,NA,NA
LUSH,2019,"Chemicals, Petroleum, Rubber & Plastic",GBR,United Kingdom,DEU,Germany,63507624.85457327,2930507.152818984,530227.9478835905,1051,NA,425322.6334636113,34387277.90177514,29120346.952798136,NA,NA
LUSH,2019,"Chemicals, Petroleum, Rubber & Plastic",GBR,United Kingdom,FRA,France,40640546.86133128,-2657981.3903583856,266824.3866769036,509,NA,275946.5879308148,40039621.85372988,600925.0076014026,NA,NA
LUSH,2019,"Chemicals, Petroleum, Rubber & Plastic",GBR,United Kingdom,ITA,Italy,30325617.79347116,-2361509.8496062704,-150516.32068953535,560,NA,114027.51567389042,30275445.686574645,50172.10689651179,NA,NA
LUSH,2019,"Chemicals, Petroleum, Rubber & Plastic",GBR,United Kingdom,other HKG MAC,NA,25484009.47795777,1998902.349763299,NA,175,NA,155077.42131649097,25403049.94182931,80959.5361284622,NA,NA
LUSH,2019,"Chemicals, Petroleum, Rubber & Plastic",GBR,United Kingdom,ESP,Spain,19602470.219498504,-564436.2025857576,NA,464,NA,NA,19602470.219498504,NA,NA,NA
LUSH,2019,"Chemicals, Petroleum, Rubber & Plastic",GBR,United Kingdom,HRV,Croatia,17398318.341522202,1184745.8878517216,525666.84725663485,354,NA,53592.9323667285,NA,17398318.341522202,NA,NA
LUSH,2019,"Chemicals, Petroleum, Rubber & Plastic",GBR,United Kingdom,other middle east,NA,15434764.521617807,-555314.0013318463,9122.201253911231,331,NA,-51312.38205325069,14999179.411743546,435585.1098742614,NA,NA
LUSH,2019,"Chemicals, Petroleum, Rubber & Plastic",GBR,United Kingdom,NLD,Netherlands,14018542.776948089,692147.0201405148,267964.6618336425,244,NA,184724.57539170247,14018542.776948089,NA,NA,NA
LUSH,2019,"Chemicals, Petroleum, Rubber & Plastic",GBR,United Kingdom,NZL,New Zealand,7880441.608222568,-18244.402507822462,15963.85219434466,110,NA,NA,7880441.608222568,NA,NA,NA
LUSH,2019,"Chemicals, Petroleum, Rubber & Plastic",GBR,United Kingdom,SWE,Sweden,7052601.8444301225,-323838.1445138488,NA,129,NA,NA,7052601.8444301225,NA,NA,NA
LUSH,2019,"Chemicals, Petroleum, Rubber & Plastic",GBR,United Kingdom,AUT,Austria,6960239.556734271,519965.4714729403,82099.81128520111,113,NA,161919.0722569244,6960239.556734271,NA,NA,NA
LUSH,2019,"Chemicals, Petroleum, Rubber & Plastic",GBR,United Kingdom,BEL,Belgium,6465360.138709587,122009.44177106276,NA,88,NA,140253.84427888523,6465360.138709587,NA,NA,NA
LUSH,2019,"Chemicals, Petroleum, Rubber & Plastic",GBR,United Kingdom,IRL,Ireland,4731001.625309713,924763.1521152512,155077.42131649097,98,NA,116308.06598736825,4731001.625309713,NA,NA,NA
LUSH,2019,"Chemicals, Petroleum, Rubber & Plastic",GBR,United Kingdom,CZE,Czechia,3762908.017238384,794771.7842470163,156217.69647322988,64,NA,174462.09898105235,3762908.017238384,NA,NA,NA
LUSH,2019,"Chemicals, Petroleum, Rubber & Plastic",GBR,United Kingdom,HUN,Hungary,3355829.7862825952,440146.21050121705,30787.429231950413,49,NA,30787.429231950413,3355829.7862825952,NA,NA,NA
LUSH,2019,"Chemicals, Petroleum, Rubber & Plastic",GBR,United Kingdom,PRT,Portugal,1144836.2573658598,-127710.81755475728,NA,32,NA,NA,1144836.2573658598,NA,NA,NA
LUSH,2019,"Chemicals, Petroleum, Rubber & Plastic",GBR,United Kingdom,LUX,Luxembourg,1134573.7809552096,103765.03926324028,-31927.70438868932,13,NA,27366.603761733702,1134573.7809552096,NA,NA,NA
LUSH,2019,"Chemicals, Petroleum, Rubber & Plastic",GBR,United Kingdom,EST,Estonia,543911.2497644573,34208.25470216713,NA,16,NA,NA,543911.2497644573,NA,NA,NA
LUSH,2019,"Chemicals, Petroleum, Rubber & Plastic",GBR,United Kingdom,BRA,Brazil,396815.7545451387,502861.3441218568,NA,NA,NA,NA,NA,396815.7545451387,NA,NA
LUSH,2019,"Chemicals, Petroleum, Rubber & Plastic",GBR,United Kingdom,BGR,Bulgaria,342082.54702167126,3420.825470216713,0,12,NA,NA,342082.54702167126,NA,NA,NA
LUSH,2019,"Chemicals, Petroleum, Rubber & Plastic",GBR,United Kingdom,LBN,Lebanon,192706.5014888748,-443567.03597143374,NA,5,NA,NA,NA,192706.5014888748,NA,NA
LUSH,2019,"Chemicals, Petroleum, Rubber & Plastic",GBR,United Kingdom,KEN,Kenya,46751.28142629507,-117448.34114410714,NA,NA,NA,NA,NA,46751.28142629507,NA,NA
LUSH,2019,"Chemicals, Petroleum, Rubber & Plastic",GBR,United Kingdom,GHA,Ghana,9122.201253911231,-72977.61003128986,NA,18,NA,NA,NA,9122.201253911231,NA,NA
LUSH,2019,"Chemicals, Petroleum, Rubber & Plastic",GBR,United Kingdom,PER,Peru,NA,-145955.22006257973,NA,8,NA,NA,NA,NA,NA,NA
YARA INTERNATIONAL,2020,Mining & Extraction,NOR,Norway,ARG,Argentina,105262775.31868854,4385948.971612022,0,170,NA,NA,NA,NA,NA,-17543795.88644809
YARA INTERNATIONAL,2020,Mining & Extraction,NOR,Norway,AUS,Australia,173683579.27583608,-93859307.99249728,0,284,NA,NA,NA,NA,NA,689471178.33741
YARA INTERNATIONAL,2020,Mining & Extraction,NOR,Norway,AUT,Austria,14035036.709158473,-10526277.531868856,0,50,NA,NA,NA,NA,NA,-52631387.65934427
YARA INTERNATIONAL,2020,Mining & Extraction,NOR,Norway,BRB,Barbados,0,877189.7943224045,0,0,NA,NA,NA,NA,NA,0
YARA INTERNATIONAL,2020,Mining & Extraction,NOR,Norway,BEL,Belgium,300876099.45258474,27192883.62399454,0,541,NA,NA,NA,NA,NA,186841426.19067216
YARA INTERNATIONAL,2020,Mining & Extraction,NOR,Norway,BOL,Bolivia,0,0,0,1,NA,NA,NA,NA,NA,877189.7943224045
YARA INTERNATIONAL,2020,Mining & Extraction,NOR,Norway,BRA,Brazil,2687709529.8038473,-53508577.45366667,0,5813,NA,NA,NA,NA,NA,-485963146.0546121
YARA INTERNATIONAL,2020,Mining & Extraction,NOR,Norway,BGR,Bulgaria,877189.7943224045,0,0,32,NA,NA,NA,NA,NA,-1754379.588644809
YARA INTERNATIONAL,2020,Mining & Extraction,NOR,Norway,CMR,Cameroon,13157846.914836068,0,877189.7943224045,30,NA,NA,NA,NA,NA,-7017518.354579236
YARA INTERNATIONAL,2020,Mining & Extraction,NOR,Norway,CAN,Canada,498243803.1751258,364910954.4381203,78947081.48901641,237,NA,NA,NA,NA,NA,336840881.01980335
YARA INTERNATIONAL,2020,Mining & Extraction,NOR,Norway,CHL,Chile,7017518.354579236,0,0,7,NA,NA,NA,NA,NA,-1754379.588644809
YARA INTERNATIONAL,2020,Mining & Extraction,NOR,Norway,CHN,China,305262048.4241968,0,0,107,NA,NA,NA,NA,NA,-26315693.829672135
YARA INTERNATIONAL,2020,Mining & Extraction,NOR,Norway,COL,Colombia,288595442.33207107,10526277.531868856,877189.7943224045,688,NA,NA,NA,NA,NA,5263138.765934427
YARA INTERNATIONAL,2020,Mining & Extraction,NOR,Norway,CRI,Costa Rica,29824453.00696175,877189.7943224045,0,59,NA,NA,NA,NA,NA,877189.7943224045
YARA INTERNATIONAL,2020,Mining & Extraction,NOR,Norway,CZE,Czechia,19298175.4750929,0,0,10,NA,NA,NA,NA,NA,0
YARA INTERNATIONAL,2020,Mining & Extraction,NOR,Norway,DNK,Denmark,129824089.55971588,12280657.120513665,7017518.354579236,33,NA,NA,NA,NA,NA,36841971.36154099
YARA INTERNATIONAL,2020,Mining & Extraction,NOR,Norway,DJI,Djibouti,0,0,0,0,NA,NA,NA,NA,NA,0
YARA INTERNATIONAL,2020,Mining & Extraction,NOR,Norway,ECU,Ecuador,20175365.269415304,2631569.3829672136,0,27,NA,NA,NA,NA,NA,4385948.971612022
YARA INTERNATIONAL,2020,Mining & Extraction,NOR,Norway,EGY,Egypt,28947263.21263935,5263138.765934427,877189.7943224045,127,NA,NA,NA,NA,NA,4385948.971612022
YARA INTERNATIONAL,2020,Mining & Extraction,NOR,Norway,EST,Estonia,0,0,0,3,NA,NA,NA,NA,NA,0
YARA INTERNATIONAL,2020,Mining & Extraction,NOR,Norway,ETH,Ethiopia,0,-877189.7943224045,0,7,NA,NA,NA,NA,NA,-37719161.1558634
YARA INTERNATIONAL,2020,Mining & Extraction,NOR,Norway,FIN,Finland,885961692.2656286,32456022.389928967,13157846.914836068,842,NA,NA,NA,NA,NA,227192156.72950277
YARA INTERNATIONAL,2020,Mining & Extraction,NOR,Norway,FRA,France,546489241.862858,-9649087.73754645,1754379.588644809,587,NA,NA,NA,NA,NA,-48245438.68773225
YARA INTERNATIONAL,2020,Mining & Extraction,NOR,Norway,DEU,Germany,783330486.3299072,232455295.4954372,0,810,NA,NA,NA,NA,NA,159648542.56667763
YARA INTERNATIONAL,2020,Mining & Extraction,NOR,Norway,GHA,Ghana,58771716.2196011,12280657.120513665,2631569.3829672136,53,NA,NA,NA,NA,NA,20175365.269415304
YARA INTERNATIONAL,2020,Mining & Extraction,NOR,Norway,GRC,Greece,73683942.72308198,5263138.765934427,877189.7943224045,30,NA,NA,NA,NA,NA,42105110.12747542
YARA INTERNATIONAL,2020,Mining & Extraction,NOR,Norway,GTM,Guatemala,44736679.51044263,5263138.765934427,1754379.588644809,68,NA,NA,NA,NA,NA,19298175.4750929
YARA INTERNATIONAL,2020,Mining & Extraction,NOR,Norway,HUN,Hungary,24561314.241027325,877189.7943224045,0,11,NA,NA,NA,NA,NA,7017518.354579236
YARA INTERNATIONAL,2020,Mining & Extraction,NOR,Norway,IND,India,325437413.6936121,-15789416.29780328,0,849,NA,NA,NA,NA,NA,-38596350.9501858
YARA INTERNATIONAL,2020,Mining & Extraction,NOR,Norway,IDN,Indonesia,23684124.44670492,0,0,39,NA,NA,NA,NA,NA,1754379.588644809
YARA INTERNATIONAL,2020,Mining & Extraction,NOR,Norway,IRL,Ireland,37719161.1558634,14035036.709158473,1754379.588644809,0,NA,NA,NA,NA,NA,82455840.66630602
YARA INTERNATIONAL,2020,Mining & Extraction,NOR,Norway,ITA,Italy,389472268.6791476,49999818.27637706,0,364,NA,NA,NA,NA,NA,197367703.722541
YARA INTERNATIONAL,2020,Mining & Extraction,NOR,Norway,CIV,Côte d'Ivoire,38596350.9501858,-877189.7943224045,0,39,NA,NA,NA,NA,NA,-5263138.765934427
YARA INTERNATIONAL,2020,Mining & Extraction,NOR,Norway,KEN,Kenya,70175183.54579236,0,0,43,NA,NA,NA,NA,NA,12280657.120513665
YARA INTERNATIONAL,2020,Mining & Extraction,NOR,Norway,LVA,Latvia,0,0,0,3,NA,NA,NA,NA,NA,0
YARA INTERNATIONAL,2020,Mining & Extraction,NOR,Norway,LTU,Lithuania,6140328.560256831,877189.7943224045,0,273,NA,NA,NA,NA,NA,-2631569.3829672136
YARA INTERNATIONAL,2020,Mining & Extraction,NOR,Norway,MWI,Malawi,0,0,0,0,NA,NA,NA,NA,NA,0
YARA INTERNATIONAL,2020,Mining & Extraction,NOR,Norway,MYS,Malaysia,40350730.53883061,877189.7943224045,0,50,NA,NA,NA,NA,NA,0
YARA INTERNATIONAL,2020,Mining & Extraction,NOR,Norway,MEX,Mexico,230700915.90679237,17543795.88644809,1754379.588644809,384,NA,NA,NA,NA,NA,12280657.120513665
YARA INTERNATIONAL,2020,Mining & Extraction,NOR,Norway,MOZ,Mozambique,12280657.120513665,-877189.7943224045,0,0,NA,NA,NA,NA,NA,-12280657.120513665
YARA INTERNATIONAL,2020,Mining & Extraction,NOR,Norway,MMR,Myanmar,9649087.73754645,-1754379.588644809,0,28,NA,NA,NA,NA,NA,-7894708.14890164
YARA INTERNATIONAL,2020,Mining & Extraction,NOR,Norway,NZL,New Zealand,7017518.354579236,877189.7943224045,0,6,NA,NA,NA,NA,NA,1754379.588644809
YARA INTERNATIONAL,2020,Mining & Extraction,NOR,Norway,NOR,Norway,1221925383.4911094,2085957330.8986776,15789416.29780328,801,NA,NA,NA,NA,NA,2222798938.812973
YARA INTERNATIONAL,2020,Mining & Extraction,NOR,Norway,PAN,Panama,0,0,0,0,NA,NA,NA,NA,NA,0
YARA INTERNATIONAL,2020,Mining & Extraction,NOR,Norway,PER,Peru,28947263.21263935,-1754379.588644809,0,21,NA,NA,NA,NA,NA,-10526277.531868856
YARA INTERNATIONAL,2020,Mining & Extraction,NOR,Norway,PHL,Philippines,71052373.34011477,2631569.3829672136,0,49,NA,NA,NA,NA,NA,877189.7943224045
YARA INTERNATIONAL,2020,Mining & Extraction,NOR,Norway,POL,Poland,151753834.417776,3508759.177289618,877189.7943224045,57,NA,NA,NA,NA,NA,11403467.32619126
YARA INTERNATIONAL,2020,Mining & Extraction,NOR,Norway,ROU,Romania,0,0,0,4,NA,NA,NA,NA,NA,0
YARA INTERNATIONAL,2020,Mining & Extraction,NOR,Norway,RUS,Russia,877189.7943224045,0,0,6,NA,NA,NA,NA,NA,0
YARA INTERNATIONAL,2020,Mining & Extraction,NOR,Norway,RWA,Rwanda,14912226.503480876,0,0,0,NA,NA,NA,NA,NA,-1754379.588644809
YARA INTERNATIONAL,2020,Mining & Extraction,NOR,Norway,SGP,Singapore,939470269.7192951,85964599.84359564,3508759.177289618,149,NA,NA,NA,NA,NA,995610416.5559292
YARA INTERNATIONAL,2020,Mining & Extraction,NOR,Norway,ZAF,South Africa,143859126.26887435,-877189.7943224045,0,227,NA,NA,NA,NA,NA,8771897.943224045
YARA INTERNATIONAL,2020,Mining & Extraction,NOR,Norway,KOR,South Korea,877189.7943224045,0,0,5,NA,NA,NA,NA,NA,-877189.7943224045
YARA INTERNATIONAL,2020,Mining & Extraction,NOR,Norway,ESP,Spain,206139601.66576505,10526277.531868856,2631569.3829672136,62,NA,NA,NA,NA,NA,26315693.829672135
YARA INTERNATIONAL,2020,Mining & Extraction,NOR,Norway,SWE,Sweden,444735225.7214591,21929744.85806011,2631569.3829672136,331,NA,NA,NA,NA,NA,107894344.70165576
YARA INTERNATIONAL,2020,Mining & Extraction,NOR,Norway,CHE,Switzerland,3040339827.1214542,148245075.24048635,15789416.29780328,54,NA,NA,NA,NA,NA,693857127.309022
YARA INTERNATIONAL,2020,Mining & Extraction,NOR,Norway,TZA,Tanzania,57017336.63095629,0,0,57,NA,NA,NA,NA,NA,-33333212.18425137
YARA INTERNATIONAL,2020,Mining & Extraction,NOR,Norway,THA,Thailand,149999454.8291312,3508759.177289618,877189.7943224045,91,NA,NA,NA,NA,NA,-26315693.829672135
YARA INTERNATIONAL,2020,Mining & Extraction,NOR,Norway,NLD,Netherlands,901751108.563432,1873677400.672656,49122628.48205465,775,NA,NA,NA,NA,NA,4158756814.88252
YARA INTERNATIONAL,2020,Mining & Extraction,NOR,Norway,TTO,Trinidad and Tobago,3508759.177289618,-28947263.21263935,0,222,NA,NA,NA,NA,NA,-62280475.39689072
YARA INTERNATIONAL,2020,Mining & Extraction,NOR,Norway,TUR,Turkey,0,0,0,0,NA,NA,NA,NA,NA,0
YARA INTERNATIONAL,2020,Mining & Extraction,NOR,Norway,UKR,Ukraine,877189.7943224045,0,0,11,NA,NA,NA,NA,NA,-877189.7943224045
YARA INTERNATIONAL,2020,Mining & Extraction,NOR,Norway,GBR,United Kingdom,518419168.4445411,30701642.801284157,11403467.32619126,239,NA,NA,NA,NA,NA,85964599.84359564
YARA INTERNATIONAL,2020,Mining & Extraction,NOR,Norway,USA,United States of America,629822272.3234864,-18420985.680770498,-14912226.503480876,209,NA,NA,NA,NA,NA,315788325.95606565
YARA INTERNATIONAL,2020,Mining & Extraction,NOR,Norway,VNM,Viet Nam,18420985.680770498,0,0,107,NA,NA,NA,NA,NA,877189.7943224045
YARA INTERNATIONAL,2020,Mining & Extraction,NOR,Norway,ZMB,Zambia,26315693.829672135,-4385948.971612022,0,28,NA,NA,NA,NA,NA,-35087591.77289618
WESFARMERS,2020,"Chemicals, Petroleum, Rubber & Plastic",AUS,Australia,AUS,Australia,17383335167.399796,1503750322.8257258,409017168.4966328,81088,4743125353.787548,528151632.3259323,NA,NA,9255127936.02173,-231029739.61204448
WESFARMERS,2020,"Chemicals, Petroleum, Rubber & Plastic",AUS,Australia,BGD,Bangladesh,4335609.776031705,2056564.4490536395,434293.11327533086,47,164237.62056396742,455941.07103484333,NA,NA,426324.4212075005,5360509.658263956
WESFARMERS,2020,"Chemicals, Petroleum, Rubber & Plastic",AUS,Australia,CHN,China,28003077.32471388,10749588.504025647,2485142.1533337184,280,482605.7266222527,2521689.7036420847,NA,NA,4938843.5129793,11231770.531228945
WESFARMERS,2020,"Chemicals, Petroleum, Rubber & Plastic",AUS,Australia,HKG,Hong Kong,43530248.49667322,-11818963.527977193,1750454.009495324,189,1493551.3314144262,1295105.8758784526,NA,NA,1815437.1701664897,-1775089.622358848
